UF,municipio,zona,secao,cargo,quantidadeVotos,partido,candidato
RO,671,34,55,presidente,136,22,22
RO,671,34,55,presidente,4,branco,branco
RO,671,34,55,presidente,4,nulo,nulo
RO,671,34,46,presidente,54,13,13
RO,671,34,46,presidente,143,22,22
RO,671,34,46,presidente,4,nulo,nulo
RO,671,34,44,presidente,49,13,13
RO,671,34,44,presidente,136,22,22
RO,671,34,44,presidente,5,branco,branco
RO,671,34,44,presidente,7,nulo,nulo
RO,671,34,106,presidente,42,13,13
RO,671,34,106,presidente,129,22,22
RO,671,34,106,presidente,4,branco,branco
RO,671,34,106,presidente,2,nulo,nulo
RO,671,34,50,presidente,65,13,13
RO,671,34,50,presidente,111,22,22
RO,671,34,50,presidente,1,branco,branco
RO,671,34,50,presidente,8,nulo,nulo
RO,671,34,56,presidente,41,13,13
RO,671,34,56,presidente,144,22,22
RO,671,34,56,presidente,2,branco,branco
RO,671,34,56,presidente,5,nulo,nulo
RO,671,34,76,presidente,58,13,13
RO,671,34,76,presidente,137,22,22
RO,671,34,76,presidente,4,nulo,nulo
RO,671,34,102,presidente,81,13,13
RO,671,34,102,presidente,148,22,22
RO,671,34,102,presidente,2,nulo,nulo
RO,671,34,49,presidente,72,13,13
RO,671,34,49,presidente,125,22,22
RO,671,34,49,presidente,2,branco,branco
RO,671,34,49,presidente,3,nulo,nulo
RO,671,34,54,presidente,42,13,13
RO,671,34,54,presidente,140,22,22
RO,671,34,54,presidente,2,branco,branco
RO,671,34,54,presidente,4,nulo,nulo
RO,671,34,51,presidente,66,13,13
RO,671,34,51,presidente,108,22,22
RO,671,34,51,presidente,2,branco,branco
RO,671,34,51,presidente,3,nulo,nulo
RO,671,34,43,presidente,56,13,13
RO,671,34,43,presidente,153,22,22
RO,671,34,43,presidente,2,branco,branco
RO,671,34,43,presidente,3,nulo,nulo
RO,671,34,52,presidente,61,13,13
RO,671,34,52,presidente,124,22,22
RO,671,34,52,presidente,2,nulo,nulo
RO,671,34,82,presidente,52,13,13
RO,671,34,82,presidente,139,22,22
RO,671,34,82,presidente,2,branco,branco
RO,671,34,82,presidente,3,nulo,nulo
RO,671,34,72,presidente,49,13,13
RO,671,34,72,presidente,132,22,22
RO,671,34,72,presidente,1,branco,branco
RO,671,34,72,presidente,4,nulo,nulo
RO,671,34,57,presidente,72,13,13
RO,671,34,57,presidente,147,22,22
RO,671,34,57,presidente,5,nulo,nulo
RO,671,34,101,presidente,46,13,13
RO,671,34,101,presidente,157,22,22
RO,671,34,101,presidente,3,branco,branco
RO,671,34,101,presidente,3,nulo,nulo
RO,671,34,92,presidente,33,13,13
RO,671,34,92,presidente,194,22,22
RO,671,34,92,presidente,2,branco,branco
RO,671,34,92,presidente,5,nulo,nulo
RO,671,34,42,presidente,52,13,13
RO,671,34,42,presidente,134,22,22
RO,671,34,42,presidente,3,branco,branco
RO,671,34,42,presidente,6,nulo,nulo
RO,671,34,48,presidente,53,13,13
RO,671,34,48,presidente,145,22,22
RO,671,34,48,presidente,2,branco,branco
RO,671,34,48,presidente,3,nulo,nulo
RO,671,34,45,presidente,69,13,13
RO,671,34,45,presidente,130,22,22
RO,671,34,45,presidente,1,branco,branco
RO,671,34,45,presidente,7,nulo,nulo
RO,671,34,68,presidente,43,13,13
RO,671,34,68,presidente,114,22,22
RO,671,34,68,presidente,2,branco,branco
RO,671,34,68,presidente,4,nulo,nulo
RO,78,7,223,presidente,46,13,13
RO,78,7,223,presidente,162,22,22
RO,78,7,223,presidente,4,branco,branco
RO,78,7,223,presidente,4,nulo,nulo
RO,78,7,397,presidente,57,13,13
RO,78,7,397,presidente,256,22,22
RO,78,7,397,presidente,2,branco,branco
RO,78,7,397,presidente,2,nulo,nulo
RO,78,7,145,presidente,55,13,13
RO,78,7,145,presidente,153,22,22
RO,78,7,145,presidente,1,branco,branco
RO,78,7,145,presidente,2,nulo,nulo
RO,78,7,269,presidente,30,13,13
RO,78,7,269,presidente,141,22,22
RO,78,7,269,presidente,2,branco,branco
RO,78,7,269,presidente,7,nulo,nulo
RO,78,7,253,presidente,57,13,13
RO,78,7,253,presidente,139,22,22
RO,78,7,253,presidente,3,branco,branco
RO,78,7,253,presidente,1,nulo,nulo
RO,78,7,366,presidente,37,13,13
RO,78,7,366,presidente,196,22,22
RO,78,7,366,presidente,1,nulo,nulo
RO,78,7,9,presidente,34,13,13
RO,78,7,9,presidente,168,22,22
RO,78,7,9,presidente,4,branco,branco
RO,78,7,9,presidente,1,nulo,nulo
RO,78,7,389,presidente,43,13,13
RO,78,7,389,presidente,147,22,22
RO,78,7,389,presidente,2,branco,branco
RO,78,7,389,presidente,5,nulo,nulo
RO,78,7,241,presidente,31,13,13
RO,78,7,241,presidente,150,22,22
RO,78,7,241,presidente,1,branco,branco
RO,78,7,241,presidente,5,nulo,nulo
RO,78,7,362,presidente,40,13,13
RO,78,7,362,presidente,187,22,22
RO,78,7,362,presidente,1,branco,branco
RO,78,7,362,presidente,7,nulo,nulo
RO,78,7,268,presidente,43,13,13
RO,78,7,268,presidente,105,22,22
RO,78,7,268,presidente,3,nulo,nulo
RO,78,7,33,presidente,38,13,13
RO,78,7,33,presidente,187,22,22
RO,78,7,33,presidente,1,branco,branco
RO,78,7,33,presidente,5,nulo,nulo
RO,78,7,350,presidente,33,13,13
RO,78,7,350,presidente,189,22,22
RO,78,7,350,presidente,4,branco,branco
RO,78,7,350,presidente,8,nulo,nulo
RO,78,7,369,presidente,22,13,13
RO,78,7,369,presidente,149,22,22
RO,78,7,369,presidente,3,branco,branco
RO,78,7,369,presidente,3,nulo,nulo
RO,78,7,1,presidente,32,13,13
RO,78,7,1,presidente,180,22,22
RO,78,7,1,presidente,1,branco,branco
RO,78,7,1,presidente,7,nulo,nulo
RO,78,7,326,presidente,37,13,13
RO,78,7,326,presidente,161,22,22
RO,78,7,326,presidente,2,branco,branco
RO,78,7,326,presidente,4,nulo,nulo
RO,78,7,299,presidente,26,13,13
