UF,municipio,zona,secao,cargo,quantidadeVotos,partido,candidato
TO,93114,4,26,presidente,2,branco,branco
TO,93114,4,26,presidente,3,nulo,nulo
TO,93114,4,151,presidente,129,13,13
TO,93114,4,151,presidente,77,22,22
TO,93114,4,151,presidente,1,branco,branco
TO,93114,4,151,presidente,5,nulo,nulo
TO,93114,4,38,presidente,149,13,13
TO,93114,4,38,presidente,99,22,22
TO,93114,4,38,presidente,1,branco,branco
TO,93114,4,38,presidente,6,nulo,nulo
TO,93114,4,161,presidente,82,13,13
TO,93114,4,161,presidente,146,22,22
TO,93114,4,161,presidente,1,branco,branco
TO,93114,4,161,presidente,4,nulo,nulo
TO,93114,4,144,presidente,86,13,13
TO,93114,4,144,presidente,155,22,22
TO,93114,4,144,presidente,2,branco,branco
TO,93114,4,144,presidente,7,nulo,nulo
TO,93114,4,35,presidente,96,13,13
TO,93114,4,35,presidente,144,22,22
TO,93114,4,35,presidente,1,branco,branco
TO,93114,4,35,presidente,9,nulo,nulo
TO,93114,4,6,presidente,78,13,13
TO,93114,4,6,presidente,109,22,22
TO,93114,4,6,presidente,1,branco,branco
TO,93114,4,6,presidente,1,nulo,nulo
TO,93114,4,8,presidente,74,13,13
TO,93114,4,8,presidente,111,22,22
TO,93114,4,8,presidente,2,branco,branco
TO,93114,4,8,presidente,2,nulo,nulo
TO,93114,4,187,presidente,73,13,13
TO,93114,4,187,presidente,78,22,22
TO,93114,4,187,presidente,1,branco,branco
TO,93114,4,40,presidente,84,13,13
TO,93114,4,40,presidente,132,22,22
TO,93114,4,40,presidente,4,branco,branco
TO,93114,4,40,presidente,6,nulo,nulo
TO,93114,4,20,presidente,79,13,13
TO,93114,4,20,presidente,175,22,22
TO,93114,4,20,presidente,1,branco,branco
TO,93114,4,20,presidente,5,nulo,nulo
TO,93114,4,139,presidente,74,13,13
TO,93114,4,139,presidente,181,22,22
TO,93114,4,139,presidente,1,branco,branco
TO,93114,4,139,presidente,4,nulo,nulo
TO,93114,4,37,presidente,141,13,13
TO,93114,4,37,presidente,114,22,22
TO,93114,4,37,presidente,2,branco,branco
TO,93114,4,37,presidente,3,nulo,nulo
TO,93114,4,146,presidente,155,13,13
TO,93114,4,146,presidente,94,22,22
TO,93114,4,146,presidente,3,branco,branco
TO,93114,4,146,presidente,4,nulo,nulo
TO,93114,4,160,presidente,61,13,13
TO,93114,4,160,presidente,145,22,22
TO,93114,4,160,presidente,2,branco,branco
TO,93114,4,160,presidente,4,nulo,nulo
TO,93114,4,154,presidente,65,13,13
TO,93114,4,154,presidente,156,22,22
TO,93114,4,154,presidente,2,branco,branco
TO,93114,4,154,presidente,1,nulo,nulo
TO,93114,4,136,presidente,89,13,13
TO,93114,4,136,presidente,195,22,22
TO,93114,4,136,presidente,8,nulo,nulo
TO,93114,4,164,presidente,121,13,13
TO,93114,4,164,presidente,114,22,22
TO,93114,4,164,presidente,1,branco,branco
TO,93114,4,164,presidente,7,nulo,nulo
TO,93114,4,15,presidente,74,13,13
TO,93114,4,15,presidente,141,22,22
TO,93114,4,15,presidente,1,branco,branco
TO,93114,4,15,presidente,4,nulo,nulo
TO,93114,4,22,presidente,74,13,13
TO,93114,4,22,presidente,183,22,22
TO,93114,4,22,presidente,2,branco,branco
TO,93114,4,22,presidente,3,nulo,nulo
TO,93114,4,16,presidente,50,13,13
TO,93114,4,16,presidente,106,22,22
TO,93114,4,16,presidente,1,branco,branco
TO,93114,4,16,presidente,3,nulo,nulo
TO,93114,4,24,presidente,84,13,13
TO,93114,4,24,presidente,161,22,22
TO,93114,4,24,presidente,2,branco,branco
TO,93114,4,24,presidente,6,nulo,nulo
TO,93114,4,140,presidente,103,13,13
TO,93114,4,140,presidente,130,22,22
TO,93114,4,140,presidente,4,branco,branco
TO,93114,4,140,presidente,1,nulo,nulo
TO,93114,4,23,presidente,76,13,13
TO,93114,4,23,presidente,145,22,22
TO,93114,4,23,presidente,1,branco,branco
TO,93114,4,23,presidente,4,nulo,nulo
TO,93114,4,188,presidente,90,13,13
TO,93114,4,188,presidente,131,22,22
TO,93114,4,188,presidente,3,nulo,nulo
TO,93114,4,18,presidente,63,13,13
TO,93114,4,18,presidente,145,22,22
TO,93114,4,18,presidente,4,branco,branco
TO,93114,4,18,presidente,4,nulo,nulo
TO,93114,4,30,presidente,62,13,13
TO,93114,4,30,presidente,120,22,22
TO,93114,4,30,presidente,3,branco,branco
TO,93114,4,30,presidente,3,nulo,nulo
TO,93114,4,29,presidente,60,13,13
TO,93114,4,29,presidente,114,22,22
TO,93114,4,29,presidente,5,nulo,nulo
