UF,municipio,zona,secao,qtdEleitoresAptos,qtdComparecimento,dataHoraAbertura,dataHoraEncerramento,idPleito,qtdEleitoresLibCodigo,qtdEleitoresCompBiometrico,modelo
TO,94811,19,41,238,185,20221030T080054,20221030T170043,407,4,170,UE2020
TO,94811,19,47,246,185,20221030T080001,20221030T170100,407,26,176,UE2020
TO,94811,19,12,233,184,20221030T080001,20221030T170044,407,9,175,UE2020
TO,94811,19,74,204,143,20221030T080001,20221030T170128,407,12,131,UE2020
TO,94811,19,19,248,188,20221030T080001,20221030T170130,407,21,174,UE2020
TO,94811,19,3,268,203,20221030T080001,20221030T170118,407,11,179,UE2020
TO,94811,19,97,198,145,20221030T080001,20221030T170037,407,13,143,UE2020
TO,94811,19,100,264,216,20221030T080001,20221030T170109,407,18,216,UE2020
TO,94811,19,6,193,135,20221030T080001,20221030T170108,407,12,123,UE2020
TO,94811,19,8,198,147,20221030T080001,20221030T170107,407,8,142,UE2020
TO,94811,19,20,117,91,20221030T080001,20221030T170137,407,5,83,UE2020
TO,94811,19,15,194,153,20221030T080001,20221030T170101,407,7,147,UE2020
TO,94811,19,16,196,163,20221030T080001,20221030T170232,407,17,152,UE2020
TO,94811,19,94,262,221,20221030T080001,20221030T170202,407,20,221,UE2020
TO,94811,19,54,264,210,20221030T080001,20221030T170036,407,5,189,UE2020
TO,94811,19,77,207,150,20221030T080001,20221030T170213,407,7,146,UE2020
TO,94811,19,72,182,136,20221030T080001,20221030T170048,407,2,126,UE2020
TO,94811,19,5,270,202,20221030T080001,20221030T170115,407,4,178,UE2020
TO,94811,19,10,208,156,20221030T080001,20221030T170111,407,7,152,UE2020
TO,94811,19,2,273,204,20221030T080001,20221030T170035,407,15,184,UE2020
TO,94811,19,11,234,186,20221030T080001,20221030T170021,407,7,169,UE2020
TO,94811,19,4,269,193,20221030T080001,20221030T170054,407,2,174,UE2020
TO,94811,19,48,212,172,20221030T080001,20221030T170106,407,4,167,UE2020
TO,94811,19,103,263,182,20221030T080001,20221030T170043,407,9,141,UE2020
TO,94811,19,81,207,142,20221030T080001,20221030T170056,407,5,131,UE2020
TO,92088,28,104,296,211,20221030T080001,20221030T170123,407,27,174,UE2010
TO,92088,28,110,277,203,20221030T080001,20221030T170146,407,23,186,UE2010
TO,92088,28,111,282,207,20221030T080415,20221030T171636,407,42,195,UE2010
TO,92088,28,109,280,207,20221030T080001,20221030T170302,407,24,190,UE2010
TO,92088,28,106,281,231,20221030T080001,20221030T170123,407,36,219,UE2010
TO,92088,28,100,299,256,20221030T080152,20221030T170115,407,27,237,UE2010
TO,92088,28,102,292,236,20221030T080001,20221030T170243,407,26,219,UE2010
TO,92088,28,105,292,236,20221030T080001,20221030T170157,407,55,228,UE2010
TO,92088,28,108,279,221,20221030T080001,20221030T170410,407,21,202,UE2010
TO,92088,28,101,295,242,20221030T080001,20221030T170219,407,40,220,UE2010
TO,92088,28,107,282,214,20221030T080001,20221030T170651,407,34,202,UE2010
TO,92088,28,99,303,243,20221030T080001,20221030T170634,407,50,225,UE2010
TO,92088,28,103,297,247,20221030T080001,20221030T170303,407,29,232,UE2010
TO,73016,27,58,336,254,20221030T080001,20221030T170234,407,19,235,UE2009
TO,73016,27,62,212,168,20221030T080001,20221030T170345,407,24,159,UE2009
TO,73016,27,66,210,161,20221030T080001,20221030T170116,407,20,148,UE2009
TO,73016,27,76,180,149,20221030T080001,20221030T170437,407,37,139,UE2009
TO,73016,27,61,337,230,20221030T080001,20221030T170153,407,21,211,UE2009
TO,73016,27,64,336,241,20221030T080001,20221030T170316,407,32,217,UE2009
TO,73016,27,77,192,157,20221030T080001,20221030T170454,407,43,147,UE2009
TO,73016,27,59,173,135,20221030T080001,20221030T170136,407,25,133,UE2009
TO,73016,27,63,213,166,20221030T080340,20221030T170112,407,7,155,UE2009
TO,73059,11,88,331,256,20221030T080001,20221030T170058,407,18,248,UE2010
TO,73059,11,84,295,229,20221030T080001,20221030T170041,407,52,223,UE2010
TO,73059,11,86,302,253,20221030T080001,20221030T170051,407,11,250,UE2011
TO,73059,11,106,206,167,20221030T081004,20221030T170409,407,30,143,UE2009
TO,73059,11,97,330,266,20221030T080001,20221030T170030,407,49,242,UE2010
TO,73059,11,100,311,251,20221030T082235,20221030T170115,407,49,251,UE2009
TO,73059,11,129,345,256,20221030T080001,20221030T170547,407,31,201,UE2009
TO,73059,11,87,320,262,20221030T080001,20221030T170134,407,35,258,UE2010
TO,73059,11,85,293,227,20221030T080001,20221030T170232,407,23,221,UE2010
TO,73059,11,143,122,110,20221030T080728,20221030T170059,407,4,83,UE2009
TO,73059,11,107,328,235,20221030T080001,20221030T170753,407,17,199,UE2009
TO,95699,35,60,179,104,20221030T080001,20221030T170128,407,13,84,UE2010
TO,95699,35,46,101,68,20221030T080001,20221030T170009,407,14,68,UE2010
TO,95699,35,19,249,167,20221030T080001,20221030T170349,407,13,154,UE2013
TO,95699,35,65,169,119,20221030T080001,20221030T170010,407,14,93,UE2010
TO,95699,35,20,171,105,20221030T080001,20221030T170237,407,11,95,UE2013
TO,95699,35,15,254,175,20221030T080001,20221030T170009,407,7,162,UE2013
TO,95699,35,22,184,115,20221030T080001,20221030T170320,407,24,115,UE2010
TO,95699,35,16,253,169,20221030T080001,20221030T170949,407,9,154,UE2013
TO,95699,35,23,79,63,20221030T080001,20221030T170156,407,14,60,UE2009
TO,95699,35,49,186,143,20221030T080001,20221030T170008,407,18,143,UE2010
TO,95699,35,18,256,169,20221030T080338,20221030T170348,407,10,158,UE2013
TO,95699,35,77,178,110,20221030T080001,20221030T170139,407,23,92,UE2010
TO,95699,35,21,180,132,20221030T080224,20221030T170252,407,40,130,UE2010
TO,95699,35,17,253,168,20221030T080001,20221030T170743,407,17,158,UE2013
TO,95699,35,14,255,170,20221030T080001,20221030T170117,407,16,157,UE2013
TO,73300,2,189,280,221,20221030T080001,20221030T170244,407,16,219,UE2015
TO,73300,2,75,285,229,20221030T080001,20221030T170437,407,25,225,UE2015
TO,73300,2,235,299,228,20221030T080001,20221030T170220,407,15,209,UE2015
TO,73300,2,73,304,256,20221030T080001,20221030T170028,407,38,250,UE2015
TO,73300,2,74,290,238,20221030T080001,20221030T170033,407,45,231,UE2015
TO,73300,2,254,300,205,20221030T080001,20221030T170314,407,11,188,UE2015
TO,73300,2,76,283,218,20221030T080001,20221030T170321,407,31,216,UE2015
TO,73300,2,198,284,231,20221030T080001,20221030T170406,407,18,224,UE2015
TO,73300,2,246,279,199,20221030T080001,20221030T170037,407,15,188,UE2015
TO,73300,2,71,304,247,20221030T080001,20221030T170035,407,7,235,UE2015
TO,73300,2,72,302,261,20221030T080001,20221030T170335,407,22,248,UE2015
TO,73300,2,168,289,230,20221030T080001,20221030T170041,407,24,224,UE2015
TO,92185,7,104,289,233,20221030T080001,20221030T170715,407,56,223,UE2009
TO,92185,7,110,279,227,20221030T083441,20221030T170025,407,28,220,UE2009
TO,92185,7,111,280,220,20221030T080001,20221030T170142,407,42,214,UE2009
TO,92185,7,203,277,215,20221030T080001,20221030T170041,407,33,200,UE2009
TO,92185,7,174,281,219,20221030T080001,20221030T170122,407,28,204,UE2009
TO,92185,7,205,271,216,20221030T080001,20221030T170029,407,37,203,UE2009
TO,92185,7,165,215,183,20221030T080001,20221030T170425,407,33,173,UE2009
TO,92185,7,118,284,232,20221030T080001,20221030T170028,407,42,214,UE2009
TO,92185,7,119,283,225,20221030T080001,20221030T170125,407,44,214,UE2009
TO,92185,7,106,282,229,20221030T080703,20221030T170111,407,32,219,UE2009
TO,92185,7,204,212,153,20221030T080001,20221030T170056,407,26,148,UE2009
TO,92185,7,117,281,242,20221030T080001,20221030T170126,407,71,236,UE2009
TO,92185,7,202,279,221,20221030T080001,20221030T170225,407,50,205,UE2009
TO,92185,7,102,282,223,20221030T080001,20221030T170701,407,30,212,UE2009
TO,92185,7,105,285,224,20221030T080001,20221030T170216,407,40,217,UE2009
TO,92185,7,108,280,227,20221030T080001,20221030T170500,407,40,221,UE2009
TO,92185,7,168,215,169,20221030T080001,20221030T170203,407,37,164,UE2009
TO,92185,7,107,276,220,20221030T080001,20221030T170120,407,52,215,UE2009
TO,92185,7,201,215,173,20221030T080001,20221030T170018,407,34,168,UE2009
TO,92185,7,103,284,220,20221030T080001,20221030T170020,407,50,209,UE2009
TO,92142,22,33,282,231,20221030T080001,20221030T170059,407,23,218,UE2011
TO,92142,22,39,329,259,20221030T080001,20221030T170010,407,31,248,UE2009
TO,92142,22,31,281,228,20221030T080001,20221030T170030,407,16,212,UE2011
TO,92142,22,32,282,221,20221030T080001,20221030T170038,407,13,206,UE2011
TO,92142,22,28,284,225,20221030T080001,20221030T170024,407,27,210,UE2011
TO,92142,22,35,329,275,20221030T082349,20221030T170139,407,36,268,UE2009
TO,92142,22,40,328,265,20221030T080001,20221030T170120,407,18,252,UE2011
TO,92142,22,37,330,271,20221030T080001,20221030T170022,407,9,257,UE2011
TO,92142,22,30,283,232,20221030T080001,20221030T170105,407,55,220,UE2011
TO,92142,22,29,284,229,20221030T080001,20221030T170102,407,35,209,UE2011
TO,92142,22,34,333,274,20221030T080219,20221030T170040,407,22,262,UE2011
TO,92142,22,48,329,243,20221030T080001,20221030T170225,407,12,223,UE2011
TO,73482,19,13,241,191,20221030T080001,20221030T170025,407,49,180,UE2010
TO,73482,19,69,209,159,20221030T080001,20221030T170049,407,28,147,UE2010
TO,73482,19,109,208,134,20221030T080001,20221030T170021,407,16,123,UE2010
TO,73482,19,55,242,176,20221030T080001,20221030T170022,407,24,158,UE2010
TO,73482,19,50,243,202,20221030T080122,20221030T170100,407,46,187,UE2010
TO,73482,19,70,208,156,20221030T080001,20221030T170025,407,30,151,UE2010
TO,73482,19,76,244,174,20221030T080001,20221030T170015,407,15,163,UE2010
TO,73482,19,65,241,193,20221030T080001,20221030T170346,407,33,177,UE2009
TO,73482,19,18,215,166,20221030T080358,20221030T170131,407,30,165,UE2010
TO,73482,19,17,241,178,20221030T080001,20221030T170024,407,18,162,UE2010
TO,73482,19,14,238,192,20221030T080001,20221030T170016,407,48,175,UE2010
TO,73482,19,68,236,186,20221030T080001,20221030T170250,407,38,172,UE2010
TO,92193,12,60,235,192,20221030T080001,20221030T170023,407,20,182,UE2010
TO,92193,12,58,205,169,20221030T080130,20221030T170019,407,35,167,UE2009
TO,92193,12,112,236,161,20221030T080001,20221030T170213,407,17,128,UE2009
TO,92193,12,41,248,198,20221030T080001,20221030T170236,407,30,189,UE2010
TO,92193,12,39,245,202,20221030T080001,20221030T170112,407,23,198,UE2010
TO,92193,12,47,220,176,20221030T080001,20221030T170234,407,42,164,UE2010
TO,92193,12,55,203,169,20221030T080001,20221030T170031,407,31,149,UE2010
TO,92193,12,115,198,143,20221030T080001,20221030T170714,407,16,112,UE2010
TO,92193,12,46,217,169,20221030T080229,20221030T170057,407,34,135,UE2010
TO,92193,12,44,295,236,20221030T080001,20221030T170139,407,64,230,UE2010
TO,92193,12,62,234,177,20221030T080001,20221030T170210,407,34,170,UE2010
TO,92193,12,114,366,275,20221030T080001,20221030T170224,407,36,242,UE2010
TO,92193,12,100,232,163,20221030T080001,20221030T170132,407,12,144,UE2009
TO,92193,12,56,200,153,20221030T080001,20221030T170043,407,29,150,UE2010
TO,92193,12,38,257,212,20221030T080140,20221030T170041,407,30,207,UE2009
TO,92193,12,40,198,154,20221030T080001,20221030T170504,407,31,152,UE2010
TO,92193,12,37,234,181,20221030T081500,20221030T170439,407,32,159,UE2010
TO,92193,12,61,234,169,20221030T080032,20221030T170129,407,15,148,UE2010
TO,92193,12,105,283,191,20221030T080001,20221030T170158,407,50,187,UE2009
TO,92193,12,49,236,181,20221030T080001,20221030T170141,407,19,161,UE2009
TO,92193,12,51,361,264,20221030T080001,20221030T170147,407,27,240,UE2009
TO,92193,12,43,214,168,20221030T081441,20221030T170057,407,23,156,UE2009
TO,92193,12,77,244,197,20221030T080001,20221030T170014,407,31,192,UE2010
TO,92193,12,57,211,175,20221030T080001,20221030T170011,407,27,171,UE2010
TO,92193,12,108,237,164,20221030T080001,20221030T170940,407,32,162,UE2010
TO,92193,12,36,237,195,20221030T080330,20221030T170018,407,27,173,UE2010
TO,92193,12,42,218,172,20221030T080001,20221030T170121,407,25,158,UE2010
TO,92193,12,48,216,179,20221030T080001,20221030T170018,407,18,174,UE2010
TO,92193,12,45,218,182,20221030T080001,20221030T170042,407,29,174,UE2010
TO,92193,12,81,233,181,20221030T080001,20221030T170027,407,20,150,UE2010
TO,95273,20,9,274,197,20221030T080001,20221030T170105,407,6,181,UE2020
TO,95273,20,33,289,228,20221030T080001,20221030T170305,407,20,218,UE2020
TO,95273,20,75,247,183,20221030T080001,20221030T170053,407,1,172,UE2020
TO,95273,20,1,277,221,20221030T080001,20221030T170116,407,10,201,UE2020
TO,95273,20,13,177,140,20221030T080001,20221030T170118,407,4,133,UE2020
TO,95273,20,96,251,190,20221030T080001,20221030T170149,407,2,182,UE2020
TO,95273,20,7,278,223,20221030T080001,20221030T170236,407,4,202,UE2020
TO,95273,20,84,243,195,20221030T080001,20221030T170031,407,11,182,UE2020
TO,95273,20,74,249,185,20221030T080001,20221030T170130,407,4,176,UE2020
TO,95273,20,3,278,208,20221030T080001,20221030T170049,407,11,190,UE2020
TO,95273,20,100,253,175,20221030T080001,20221030T170226,407,6,156,UE2020
TO,95273,20,87,248,200,20221030T080001,20221030T170137,407,9,189,UE2020
TO,95273,20,91,243,192,20221030T080001,20221030T170038,407,4,181,UE2020
TO,95273,20,76,194,140,20221030T080001,20221030T170045,407,5,134,UE2020
TO,95273,20,35,249,198,20221030T080001,20221030T170146,407,14,187,UE2020
TO,95273,20,20,206,148,20221030T080001,20221030T170419,407,3,137,UE2020
TO,95273,20,37,112,82,20221030T080001,20221030T170210,407,5,74,UE2020
TO,95273,20,15,208,144,20221030T080002,20221030T170052,407,6,122,UE2020
TO,95273,20,16,209,167,20221030T080001,20221030T170335,407,8,152,UE2020
TO,95273,20,94,255,196,20221030T080001,20221030T170323,407,7,185,UE2020
TO,95273,20,18,345,253,20221030T080001,20221030T170039,407,11,242,UE2020
TO,95273,20,79,248,192,20221030T080001,20221030T170028,407,12,180,UE2020
TO,95273,20,34,293,236,20221030T080001,20221030T170122,407,7,227,UE2020
TO,95273,20,101,88,78,20221030T080001,20221030T170112,407,5,47,UE2020
TO,95273,20,5,282,208,20221030T080001,20221030T170221,407,7,189,UE2020
TO,95273,20,36,246,184,20221030T080001,20221030T170100,407,13,175,UE2020
TO,95273,20,11,275,213,20221030T080001,20221030T170019,407,9,195,UE2020
TO,95273,20,14,349,255,20221030T080001,20221030T170815,407,14,235,UE2020
TO,95273,20,99,178,130,20221030T080001,20221030T170039,407,3,118,UE2020
TO,93238,13,60,284,234,20221030T080001,20221030T170104,407,38,227,UE2020
TO,93238,13,9,234,178,20221030T080001,20221030T170232,407,18,174,UE2020
TO,93238,13,13,231,174,20221030T080001,20221030T170114,407,8,155,UE2020
TO,93238,13,58,229,180,20221030T080001,20221030T170045,407,1,163,UE2020
TO,93238,13,69,329,245,20221030T080001,20221030T170109,407,9,217,UE2020
TO,93238,13,7,346,272,20221030T080001,20221030T170046,407,16,261,UE2020
TO,93238,13,12,232,182,20221030T080001,20221030T170040,407,12,167,UE2020
TO,93238,13,3,296,239,20221030T080400,20221030T170500,407,18,239,UE2020
TO,93238,13,56,233,198,20221030T080456,20221030T170129,407,4,173,UE2020
TO,93238,13,6,345,274,20221030T080001,20221030T170011,407,15,274,UE2020
TO,93238,13,65,293,241,20221030T080235,20221030T170200,407,27,226,UE2020
TO,93238,13,15,233,189,20221030T080001,20221030T170036,407,13,174,UE2020
TO,93238,13,61,285,213,20221030T080001,20221030T170037,407,21,202,UE2020
TO,93238,13,16,232,180,20221030T080001,20221030T170202,407,19,166,UE2020
TO,93238,13,71,289,220,20221030T080001,20221030T170125,407,23,211,UE2020
TO,93238,13,5,292,245,20221030T080001,20221030T170217,407,24,245,UE2020
TO,93238,13,10,226,188,20221030T080001,20221030T170210,407,13,178,UE2020
TO,93238,13,92,287,174,20221030T080001,20221030T170126,407,7,161,UE2020
TO,93238,13,11,231,178,20221030T080001,20221030T170117,407,14,174,UE2020
TO,93238,13,14,230,177,20221030T080001,20221030T170135,407,5,161,UE2020
TO,73318,12,88,276,211,20221030T080001,20221030T170133,407,36,189,UE2010
TO,73318,12,96,191,148,20221030T080126,20221030T170320,407,22,145,UE2010
TO,73318,12,95,341,252,20221030T080001,20221030T170242,407,18,213,UE2010
TO,73318,12,90,276,212,20221030T080001,20221030T170136,407,25,193,UE2009
TO,73318,12,97,279,212,20221030T080001,20221030T170123,407,24,178,UE2010
TO,73318,12,87,178,140,20221030T080825,20221030T170140,407,26,117,UE2010
TO,73318,12,91,275,216,20221030T080001,20221030T170203,407,35,191,UE2010
TO,73318,12,93,273,220,20221030T080001,20221030T170104,407,19,183,UE2009
TO,73318,12,94,243,200,20221030T080001,20221030T170125,407,36,200,UE2010
TO,73318,12,102,166,130,20221030T080001,20221030T170848,407,23,121,UE2010
TO,73318,12,89,277,204,20221030T080001,20221030T170308,407,33,179,UE2010
TO,73318,12,92,276,216,20221030T080001,20221030T170207,407,38,196,UE2010
TO,73318,12,113,252,170,20221030T080001,20221030T170531,407,15,170,UE2010
TO,73318,12,99,262,201,20221030T080001,20221030T170614,407,41,201,UE2010
TO,96270,6,9,258,220,20221030T080001,20221030T170030,407,9,200,UE2020
TO,96270,6,142,196,148,20221030T080001,20221030T170258,407,7,104,UE2020
TO,96270,6,33,317,260,20221030T080001,20221030T170514,407,8,252,UE2020
TO,96270,6,13,287,241,20221030T080001,20221030T170055,407,15,239,UE2020
TO,96270,6,130,269,224,20221030T080001,20221030T170003,407,9,221,UE2020
TO,96270,6,135,287,236,20221030T080001,20221030T170114,407,14,228,UE2020
TO,96270,6,127,257,219,20221030T080001,20221030T170253,407,23,218,UE2020
TO,96270,6,7,289,213,20221030T080001,20221030T170002,407,13,213,UE2020
TO,96270,6,112,313,264,20221030T080001,20221030T170119,407,26,250,UE2020
TO,96270,6,27,307,240,20221030T080001,20221030T170222,407,9,222,UE2020
TO,96270,6,12,254,209,20221030T080001,20221030T170020,407,13,195,UE2020
TO,96270,6,141,292,230,20221030T080001,20221030T170228,407,8,199,UE2020
TO,96270,6,121,259,210,20221030T080001,20221030T170131,407,10,190,UE2020
TO,96270,6,115,291,246,20221030T080001,20221030T170212,407,11,244,UE2020
TO,96270,6,119,305,236,20221030T080001,20221030T170435,407,8,225,UE2020
TO,96270,6,31,275,198,20221030T080430,20221030T170646,407,16,198,UE2020
TO,96270,6,32,288,231,20221030T080256,20221030T170004,407,9,231,UE2020
TO,96270,6,19,278,226,20221030T080001,20221030T170038,407,9,218,UE2020
TO,96270,6,28,266,219,20221030T080001,20221030T170045,407,9,211,UE2020
TO,96270,6,129,304,226,20221030T080001,20221030T170217,407,11,206,UE2020
TO,96270,6,26,310,258,20221030T080001,20221030T170019,407,6,247,UE2020
TO,96270,6,76,216,185,20221030T080027,20221030T170023,407,1,149,UE2020
TO,96270,6,144,101,85,20221030T080001,20221030T170100,407,1,61,UE2020
TO,96270,6,35,318,255,20221030T080001,20221030T170439,407,8,239,UE2020
TO,96270,6,6,288,236,20221030T080001,20221030T170035,407,8,236,UE2020
TO,96270,6,8,291,253,20221030T080001,20221030T170058,407,12,253,UE2020
TO,96270,6,123,268,214,20221030T080001,20221030T170119,407,23,177,UE2020
TO,96270,6,117,282,229,20221030T080001,20221030T170015,407,11,229,UE2020
TO,96270,6,20,286,237,20221030T080318,20221030T170249,407,3,223,UE2020
TO,96270,6,139,247,196,20221030T080001,20221030T170025,407,4,127,UE2020
TO,96270,6,136,308,217,20221030T080302,20221030T170212,407,3,189,UE2020
TO,96270,6,15,302,253,20221030T080001,20221030T170150,407,20,251,UE2020
TO,96270,6,124,258,198,20221030T080001,20221030T170321,407,13,181,UE2020
TO,96270,6,22,225,170,20221030T080001,20221030T170016,407,8,160,UE2020
TO,96270,6,16,266,224,20221030T080001,20221030T170007,407,6,216,UE2020
TO,96270,6,94,262,213,20221030T080001,20221030T170015,407,13,213,UE2020
TO,96270,6,24,308,242,20221030T080001,20221030T170153,407,8,224,UE2020
TO,96270,6,23,224,182,20221030T080001,20221030T170130,407,5,171,UE2020
TO,96270,6,102,316,259,20221030T080001,20221030T170127,407,11,245,UE2020
TO,96270,6,18,285,236,20221030T080001,20221030T170101,407,6,228,UE2020
TO,96270,6,30,269,220,20221030T080001,20221030T170028,407,16,214,UE2020
TO,96270,6,29,270,231,20221030T080001,20221030T170055,407,12,217,UE2020
TO,96270,6,116,275,223,20221030T080001,20221030T170056,407,12,223,UE2020
TO,96270,6,77,295,252,20221030T080001,20221030T170224,407,7,244,UE2020
TO,96270,6,34,312,249,20221030T080145,20221030T170255,407,10,240,UE2020
TO,96270,6,101,223,181,20221030T080001,20221030T170322,407,15,170,UE2020
TO,96270,6,138,319,235,20221030T080033,20221030T170035,407,17,190,UE2020
TO,96270,6,5,289,252,20221030T080001,20221030T170120,407,10,252,UE2020
TO,96270,6,10,262,200,20221030T080001,20221030T170144,407,3,186,UE2020
TO,96270,6,143,310,219,20221030T080001,20221030T170200,407,7,183,UE2020
TO,96270,6,128,272,220,20221030T080001,20221030T170137,407,8,208,UE2020
TO,96270,6,2,306,255,20221030T080001,20221030T170221,407,21,248,UE2020
TO,96270,6,21,284,239,20221030T080001,20221030T170134,407,15,220,UE2020
TO,96270,6,11,259,210,20221030T080001,20221030T170038,407,4,192,UE2020
TO,96270,6,122,256,189,20221030T080001,20221030T170102,407,11,171,UE2020
TO,96270,6,113,260,219,20221030T080001,20221030T170034,407,9,218,UE2020
TO,96270,6,4,293,248,20221030T080001,20221030T170112,407,15,247,UE2020
TO,96270,6,17,265,217,20221030T080001,20221030T170234,407,5,209,UE2020
TO,96270,6,126,259,196,20221030T080001,20221030T170203,407,13,176,UE2020
TO,96270,6,25,308,242,20221030T080001,20221030T170059,407,7,229,UE2020
TO,96270,6,120,259,214,20221030T080001,20221030T170209,407,11,191,UE2020
TO,94838,9,88,250,195,20221030T080001,20221030T170939,407,29,172,UE2010
TO,94838,9,58,249,201,20221030T080439,20221030T170037,407,22,183,UE2010
TO,94838,9,109,252,195,20221030T080001,20221030T170627,407,48,170,UE2010
TO,94838,9,53,273,210,20221030T080001,20221030T170050,407,30,181,UE2010
TO,94838,9,55,251,193,20221030T080001,20221030T170007,407,24,175,UE2010
TO,94838,9,66,313,254,20221030T080001,20221030T170324,407,50,237,UE2010
TO,94838,9,87,303,251,20221030T080001,20221030T170051,407,38,229,UE2010
TO,94838,9,56,253,197,20221030T080001,20221030T170434,407,25,183,UE2010
TO,94838,9,117,263,205,20221030T080001,20221030T170646,407,5,183,UE2010
TO,94838,9,64,265,209,20221030T080001,20221030T170038,407,11,194,UE2010
TO,94838,9,54,248,201,20221030T080001,20221030T170215,407,37,182,UE2010
TO,94838,9,57,253,198,20221030T080001,20221030T170225,407,33,178,UE2009
TO,94838,9,122,339,257,20221030T080001,20221030T170023,407,36,252,UE2010
TO,94838,9,63,257,202,20221030T080001,20221030T170019,407,22,182,UE2010
TO,94838,9,81,256,198,20221030T080000,20221030T170124,407,24,185,UE2010
TO,73067,10,149,258,180,20221030T080001,20221030T170041,407,3,86,UE2013
TO,73067,10,130,259,174,20221030T080001,20221030T170102,407,6,167,UE2013
TO,73067,10,127,268,202,20221030T080001,20221030T170017,407,15,192,UE2013
TO,73067,10,129,272,213,20221030T080001,20221030T170425,407,11,206,UE2013
TO,73067,10,128,272,202,20221030T080042,20221030T170159,407,11,194,UE2013
TO,73067,10,131,251,156,20221030T080001,20221030T170106,407,2,151,UE2013
TO,73067,10,126,274,220,20221030T080001,20221030T170048,407,22,217,UE2013
TO,93653,15,60,267,203,20221030T080001,20221030T170022,407,11,202,UE2020
TO,93653,15,9,248,205,20221030T080001,20221030T170102,407,21,157,UE2020
TO,93653,15,33,235,190,20221030T080001,20221030T170039,407,17,184,UE2020
TO,93653,15,75,270,215,20221030T080001,20221030T170519,407,25,211,UE2020
TO,93653,15,1,217,179,20221030T080001,20221030T170035,407,24,177,UE2020
TO,93653,15,13,255,206,20221030T080001,20221030T170021,407,29,206,UE2020
TO,93653,15,58,248,197,20221030T080001,20221030T170118,407,7,182,UE2020
TO,93653,15,73,235,174,20221030T080225,20221030T170306,407,9,156,UE2020
TO,93653,15,27,271,213,20221030T080001,20221030T170048,407,28,207,UE2020
TO,93653,15,53,281,207,20221030T080001,20221030T170018,407,14,206,UE2020
TO,93653,15,12,250,196,20221030T080001,20221030T170052,407,14,195,UE2020
TO,93653,15,74,250,203,20221030T080001,20221030T170034,407,29,194,UE2020
TO,93653,15,31,241,172,20221030T080001,20221030T170234,407,14,166,UE2020
TO,93653,15,32,238,188,20221030T080300,20221030T170031,407,16,185,UE2020
TO,93653,15,67,203,168,20221030T080001,20221030T170028,407,17,160,UE2020
TO,93653,15,19,266,201,20221030T080150,20221030T170229,407,10,193,UE2020
TO,93653,15,3,219,180,20221030T080001,20221030T170025,407,13,178,UE2020
TO,93653,15,28,267,203,20221030T080001,20221030T170036,407,13,198,UE2020
TO,93653,15,62,250,201,20221030T080001,20221030T170255,407,10,195,UE2020
TO,93653,15,50,276,218,20221030T080001,20221030T170238,407,41,218,UE2020
TO,93653,15,80,248,186,20221030T080001,20221030T170037,407,3,98,UE2020
TO,93653,15,66,234,170,20221030T080001,20221030T170153,407,16,166,UE2020
TO,93653,15,70,233,179,20221030T080001,20221030T170054,407,16,177,UE2020
TO,93653,15,26,264,215,20221030T080001,20221030T170128,407,7,199,UE2020
TO,93653,15,76,247,174,20221030T080001,20221030T170021,407,18,165,UE2020
TO,93653,15,6,201,163,20221030T080001,20221030T170050,407,12,154,UE2020
TO,93653,15,8,199,164,20221030T080001,20221030T170150,407,31,152,UE2020
TO,93653,15,65,285,205,20221030T080001,20221030T170026,407,8,179,UE2020
TO,93653,15,20,269,213,20221030T080001,20221030T170142,407,16,206,UE2020
TO,93653,15,15,201,162,20221030T080001,20221030T170344,407,8,159,UE2020
TO,93653,15,22,252,197,20221030T080001,20221030T170012,407,6,140,UE2020
TO,93653,15,61,269,194,20221030T080001,20221030T170252,407,15,192,UE2020
TO,93653,15,16,209,170,20221030T080001,20221030T170028,407,13,166,UE2020
TO,93653,15,24,266,196,20221030T080551,20221030T170128,407,23,180,UE2020
TO,93653,15,64,93,82,20221030T081319,20221030T170002,407,3,75,UE2020
TO,93653,15,23,265,200,20221030T080002,20221030T170100,407,22,180,UE2020
TO,93653,15,49,278,200,20221030T080034,20221030T170119,407,9,199,UE2020
TO,93653,15,18,268,211,20221030T080001,20221030T170131,407,6,175,UE2020
TO,93653,15,79,152,126,20221030T080422,20221030T170126,407,2,80,UE2020
TO,93653,15,30,237,193,20221030T080001,20221030T170053,407,11,187,UE2020
TO,93653,15,54,246,203,20221030T080001,20221030T170051,407,12,194,UE2020
TO,93653,15,29,263,199,20221030T080001,20221030T170355,407,7,197,UE2020
TO,93653,15,51,278,221,20221030T080001,20221030T170039,407,17,221,UE2020
TO,93653,15,52,252,192,20221030T080001,20221030T170037,407,6,177,UE2020
TO,93653,15,77,249,172,20221030T080001,20221030T170039,407,5,117,UE2020
TO,93653,15,82,196,163,20221030T080001,20221030T170132,407,8,71,UE2020
TO,93653,15,72,133,98,20221030T080001,20221030T171133,407,0,89,UE2020
TO,93653,15,59,226,190,20221030T080001,20221030T170110,407,14,188,UE2020
TO,93653,15,57,258,199,20221030T080001,20221030T170128,407,8,183,UE2020
TO,93653,15,78,166,126,20221030T080001,20221030T170058,407,3,81,UE2020
TO,93653,15,2,205,152,20221030T080001,20221030T170037,407,8,149,UE2020
